"asset_id","public_id","format","version","resource_type","type","created_at","bytes","width","height","backup","access_mode","url","secure_url"
"d336d9666623bcd93dc39ea58e4da21b","items/7503007822826","jpg",1616478791,"image","upload","2021-03-23T05:31:44+00:00",39852,1000,667,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478791/items/7503007822826.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478791/items/7503007822826.jpg"
"ceeb9221d994a2a821f2929838579aac","items/7503007822833","jpg",1616478791,"image","upload","2021-03-23T05:31:38+00:00",40540,1000,667,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478791/items/7503007822833.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478791/items/7503007822833.jpg"
"294ba93b440417b5fc84fa80ca873695","items/8435538403733","jpg",1616428131,"image","upload","2021-03-22T15:48:51+00:00",37417,500,500,,"public","http://res.cloudinary.com/prixz/image/upload/v1616428131/items/8435538403733.jpg","https://res.cloudinary.com/prixz/image/upload/v1616428131/items/8435538403733.jpg"
"f5a48536eb719e4209ab15d98d5cdca5","items/6195829021","jpg",1616478790,"image","upload","2021-03-20T05:19:28+00:00",12756,414,233,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478790/items/6195829021.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478790/items/6195829021.jpg"
"fd701a7b0a7fdc783e4ce5b145c872ee","items/Prixz_pack_540x540_marzo4","jpg",1616191161,"image","upload","2021-03-19T21:59:21+00:00",197699,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo4.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo4.jpg"
"0336d833a5c9f405d4893582cce53e50","items/Prixz_pack_540x540_marzo6","jpg",1616191161,"image","upload","2021-03-19T21:59:21+00:00",155807,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo6.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo6.jpg"
"bf5e39df2e26715a7e7a4949b4512ce9","items/Prixz_pack_540x540_marzo5","jpg",1616191161,"image","upload","2021-03-19T21:59:21+00:00",150757,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo5.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191161/items/Prixz_pack_540x540_marzo5.jpg"
"bd5bebcd3567c77bd3585d7b2530b3a8","items/Prixz_pack_540x540_marzo3","jpg",1616191160,"image","upload","2021-03-19T21:59:20+00:00",196174,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo3.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo3.jpg"
"b8bb13e5d8da30922b9315b1fb31f002","items/Prixz_pack_540x540_marzo1","jpg",1616191160,"image","upload","2021-03-19T21:59:20+00:00",166118,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo1.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo1.jpg"
"7e4ea137580347a63af1817e8ff67dae","items/Prixz_pack_540x540_marzo2","jpg",1616191160,"image","upload","2021-03-19T21:59:20+00:00",167725,540,540,,"public","http://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo2.jpg","https://res.cloudinary.com/prixz/image/upload/v1616191160/items/Prixz_pack_540x540_marzo2.jpg"
"c8a86ca64ac644df0e89b94d38a0bc32","items/7613326005135","jpg",1616478790,"image","upload","2021-03-19T04:57:12+00:00",43704,1000,667,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478790/items/7613326005135.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478790/items/7613326005135.jpg"
"ce9b5253bbd6b56fcb7d3b62fae98874","items/7501559600350","jpg",1616478791,"image","upload","2021-03-19T04:55:56+00:00",32537,1000,667,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478791/items/7501559600350.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478791/items/7501559600350.jpg"
"9fa2eff368d0109595204836865a2aeb","items/7613326017749","jpg",1616478790,"image","upload","2021-03-19T04:55:47+00:00",22196,700,700,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478790/items/7613326017749.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478790/items/7613326017749.jpg"
"921f153fa5712a5e4aadd7cb9372df31","items/7501559606062","jpg",1616478790,"image","upload","2021-03-19T04:55:12+00:00",24296,480,480,,"public","http://res.cloudinary.com/prixz/image/upload/v1616478790/items/7501559606062.jpg","https://res.cloudinary.com/prixz/image/upload/v1616478790/items/7501559606062.jpg"
"344e7b1224f9ca2c02239ab088d5f0db","items/328785009651_2","jpg",1616033869,"image","upload","2021-03-18T02:17:49+00:00",244305,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1616033869/items/328785009651_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1616033869/items/328785009651_2.jpg"
"16dd3e7a20f02c7902544afdee1af4aa","items/857538000299","jpg",1616197697,"image","upload","2021-03-18T02:17:43+00:00",56761,800,800,,"public","http://res.cloudinary.com/prixz/image/upload/v1616197697/items/857538000299.jpg","https://res.cloudinary.com/prixz/image/upload/v1616197697/items/857538000299.jpg"
"7e0118ee9de71f5fd23646784cb745cd","items/650240039195","jpg",1616033859,"image","upload","2021-03-18T02:17:39+00:00",105106,1000,1236,,"public","http://res.cloudinary.com/prixz/image/upload/v1616033859/items/650240039195.jpg","https://res.cloudinary.com/prixz/image/upload/v1616033859/items/650240039195.jpg"
"973ae84e747cacf5d507beac37a64428","items/650240039218","jpg",1616033859,"image","upload","2021-03-18T02:17:39+00:00",32532,654,654,,"public","http://res.cloudinary.com/prixz/image/upload/v1616033859/items/650240039218.jpg","https://res.cloudinary.com/prixz/image/upload/v1616033859/items/650240039218.jpg"
"4ad1508a86d4e719f74b159d389e33d0","items/650240025914-1","jpg",1615576350,"image","upload","2021-03-12T19:12:30+00:00",874564,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1615576350/items/650240025914-1.jpg","https://res.cloudinary.com/prixz/image/upload/v1615576350/items/650240025914-1.jpg"
"82af1bc1045ef2de46b18c6d61e18e4d","items/650240025914_1","jpg",1615559279,"image","upload","2021-03-12T14:27:59+00:00",34611,600,600,,"public","http://res.cloudinary.com/prixz/image/upload/v1615559279/items/650240025914_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1615559279/items/650240025914_1.jpg"
"a68824c3e52c57e9315d3b804a85deb8","items/7503029726034","jpg",1615235634,"image","upload","2021-03-08T20:14:36+00:00",61765,1428,1500,,"public","http://res.cloudinary.com/prixz/image/upload/v1615235634/items/7503029726034.jpg","https://res.cloudinary.com/prixz/image/upload/v1615235634/items/7503029726034.jpg"
"248a72ba94f11d4bdccd8cd8a0b2577c","items/7501565612002","jpg",1615236048,"image","upload","2021-03-08T20:14:36+00:00",15051,410,374,,"public","http://res.cloudinary.com/prixz/image/upload/v1615236048/items/7501565612002.jpg","https://res.cloudinary.com/prixz/image/upload/v1615236048/items/7501565612002.jpg"
"8a65510aa4a723d6cb4a17ece856857b","items/7501109762583_","jpg",1614308039,"image","upload","2021-02-26T02:53:59+00:00",96222,1000,1000,,"public","http://res.cloudinary.com/prixz/image/upload/v1614308039/items/7501109762583_.jpg","https://res.cloudinary.com/prixz/image/upload/v1614308039/items/7501109762583_.jpg"
"b9a56392ecf87bc5d80300d6f4bc5dc7","items/9557955020412","jpg",1614193253,"image","upload","2021-02-24T19:00:53+00:00",124733,1200,625,,"public","http://res.cloudinary.com/prixz/image/upload/v1614193253/items/9557955020412.jpg","https://res.cloudinary.com/prixz/image/upload/v1614193253/items/9557955020412.jpg"
"f8075b5d0a03c24215677bbfd76b0935","items/9557955020412_1","jpg",1614193253,"image","upload","2021-02-24T19:00:53+00:00",17203,577,433,,"public","http://res.cloudinary.com/prixz/image/upload/v1614193253/items/9557955020412_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614193253/items/9557955020412_1.jpg"
"abd6619df7db871cedbd7981f136fd31","items/7501287612519","jpg",1614115921,"image","upload","2021-02-23T21:30:02+00:00",7407,500,500,,"public","http://res.cloudinary.com/prixz/image/upload/v1614115921/items/7501287612519.jpg","https://res.cloudinary.com/prixz/image/upload/v1614115921/items/7501287612519.jpg"
"6d67ece80fcd65bd1d597e6b8d8d481a","items/7501287612496","jpg",1614115921,"image","upload","2021-02-23T21:30:02+00:00",17778,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614115921/items/7501287612496.jpg","https://res.cloudinary.com/prixz/image/upload/v1614115921/items/7501287612496.jpg"
"2bb6370ecc23dc125450236b321237f3","items/7501287612762_3","png",1614108134,"image","upload","2021-02-23T19:22:14+00:00",399990,647,875,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612762_3.png","https://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612762_3.png"
"189fa37092c9caece01e98774d051ace","items/7501287612755_3","png",1614108134,"image","upload","2021-02-23T19:22:14+00:00",392887,603,803,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612755_3.png","https://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612755_3.png"
"59e33142f0e713ccaf156473cc9e505b","items/7501287612755_2","png",1614108134,"image","upload","2021-02-23T19:22:14+00:00",332451,625,803,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612755_2.png","https://res.cloudinary.com/prixz/image/upload/v1614108134/items/7501287612755_2.png"
"116a4ec3c6905845d96b43c4b139063c","items/7501287612762_2","png",1614108133,"image","upload","2021-02-23T19:22:13+00:00",366376,590,803,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108133/items/7501287612762_2.png","https://res.cloudinary.com/prixz/image/upload/v1614108133/items/7501287612762_2.png"
"b189626f19aa3befd516dc4374550d0f","items/7501287612779_3","png",1614108127,"image","upload","2021-02-23T19:22:07+00:00",360523,565,803,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108127/items/7501287612779_3.png","https://res.cloudinary.com/prixz/image/upload/v1614108127/items/7501287612779_3.png"
"1639e072689771dd9a1184d753789390","items/7501287612779_2","png",1614108126,"image","upload","2021-02-23T19:22:06+00:00",344136,635,803,,"public","http://res.cloudinary.com/prixz/image/upload/v1614108126/items/7501287612779_2.png","https://res.cloudinary.com/prixz/image/upload/v1614108126/items/7501287612779_2.png"
"dc33717f0af2d8195eef0190c48f0ff7","items/7501108712213_2","jpg",1614058005,"image","upload","2021-02-23T05:26:45+00:00",77006,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_2.jpg"
"1f49c33703b5deb2ae356e14a7616b14","items/7501108712213_3","jpg",1614058005,"image","upload","2021-02-23T05:26:45+00:00",90253,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_3.jpg"
"df53fc6d1cdbef29cfe204733894d995","items/7501108712213_1","jpg",1614058005,"image","upload","2021-02-23T05:26:45+00:00",59192,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058005/items/7501108712213_1.jpg"
"474b15145c6c14a7bcd7df0aea93f0da","items/300093448018_3","jpg",1614058004,"image","upload","2021-02-23T05:26:44+00:00",59586,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058004/items/300093448018_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058004/items/300093448018_3.jpg"
"a07a66387f8d1d4efc7e369018f04406","items/8027950210480_2","jpg",1614058004,"image","upload","2021-02-23T05:26:44+00:00",51523,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058004/items/8027950210480_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058004/items/8027950210480_2.jpg"
"700911382b2184a978ecb495ddecbf84","items/300093448018_2","jpg",1614058004,"image","upload","2021-02-23T05:26:44+00:00",53765,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058004/items/300093448018_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058004/items/300093448018_2.jpg"
"c7f5dadcf5b1a8438cc9ad3e93d1a351","items/8027950210466_1","jpg",1614058003,"image","upload","2021-02-23T05:26:43+00:00",57546,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210466_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210466_1.jpg"
"0a64a41be7ed00f177ff6b70146f06ff","items/8027950210480_1","jpg",1614058003,"image","upload","2021-02-23T05:26:43+00:00",51056,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210480_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210480_1.jpg"
"ee5f3cd7f61d6c0e7e34043b5af0d7a8","items/8027950210466_2","jpg",1614058003,"image","upload","2021-02-23T05:26:43+00:00",56807,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210466_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058003/items/8027950210466_2.jpg"
"26d019e4679a82398a6826e796628407","items/7501287669032_1","jpg",1614058003,"image","upload","2021-02-23T05:26:43+00:00",78206,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058003/items/7501287669032_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058003/items/7501287669032_1.jpg"
"191457f90234f992ab9882cd948b52fd","items/7501287669032_2","jpg",1614058002,"image","upload","2021-02-23T05:26:42+00:00",78420,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058002/items/7501287669032_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058002/items/7501287669032_2.jpg"
"62807870f82ab76a7c045af7721bbda0","items/7501287668325_1","jpg",1614058002,"image","upload","2021-02-23T05:26:42+00:00",73616,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058002/items/7501287668325_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058002/items/7501287668325_1.jpg"
"6b66e532660d80c42fb70105a3edd6f4","items/7501287622501_2","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",57269,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622501_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622501_2.jpg"
"29aaa51b7a98bea5f1591a234d88e261","items/7501287622501_3","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",67395,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622501_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622501_3.jpg"
"25e099f4bde5b55aea5b30ea0c32b53d","items/7501287668325_2","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",80285,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287668325_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287668325_2.jpg"
"0a2074eb01117475ff72ea6dc612b649","items/7501287622006_3","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",90977,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622006_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622006_3.jpg"
"924bd5e9f6fd82ef1f0ad768def3f873","items/7501287621504_3","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",69174,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287621504_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287621504_3.jpg"
"04f434d485fcd94376928295077ad42c","items/7501287622006_2","jpg",1614058001,"image","upload","2021-02-23T05:26:41+00:00",75185,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622006_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058001/items/7501287622006_2.jpg"
"608e1ae347b018cff36d7642be178b51","items/7501287621504_2","jpg",1614058000,"image","upload","2021-02-23T05:26:40+00:00",64630,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1614058000/items/7501287621504_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1614058000/items/7501287621504_2.jpg"
"ce34dcb533982759ff2fca3b597b5be0","items/7503002057926","jpg",1613003138,"image","upload","2021-02-11T00:23:44+00:00",35571,600,600,,"public","http://res.cloudinary.com/prixz/image/upload/v1613003138/items/7503002057926.jpg","https://res.cloudinary.com/prixz/image/upload/v1613003138/items/7503002057926.jpg"
"6ee6bc429cdedbc46c83e4ae8e1f8d4c","items/7795367548168","jpg",1612901300,"image","upload","2021-02-09T20:08:20+00:00",25712,1858,1125,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901300/items/7795367548168.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901300/items/7795367548168.jpg"
"9839b2df7c59c68a5b0d5f1085ecec45","items/7795367548113","jpg",1612901299,"image","upload","2021-02-09T20:08:19+00:00",28764,2000,1211,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548113.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548113.jpg"
"2ae3af57ba7f14569f0e2207dce91239","items/7795367548144","jpg",1612901299,"image","upload","2021-02-09T20:08:19+00:00",28553,2000,1211,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548144.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548144.jpg"
"cd3384af257d9acd11b976380ed8c794","items/7795367548151","jpg",1612901299,"image","upload","2021-02-09T20:08:19+00:00",25676,1858,1125,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548151.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548151.jpg"
"d3c8eb4e337874420ed9ceb2588c4e79","items/7795367548137","jpg",1612901299,"image","upload","2021-02-09T20:08:19+00:00",30679,2000,1211,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548137.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548137.jpg"
"49c61682f1cd64c9884aaeaae0785256","items/7795367548120","jpg",1612901299,"image","upload","2021-02-09T20:08:19+00:00",32012,2000,1211,,"public","http://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548120.jpg","https://res.cloudinary.com/prixz/image/upload/v1612901299/items/7795367548120.jpg"
"62ef54bb6f56ca5c9bd3dfcb53d011b7","items/7501287618474","jpg",1614107396,"image","upload","2021-02-04T04:01:10+00:00",201813,800,800,,"public","http://res.cloudinary.com/prixz/image/upload/v1614107396/items/7501287618474.jpg","https://res.cloudinary.com/prixz/image/upload/v1614107396/items/7501287618474.jpg"
"0a075e811313b6e1dfca5c6b4fcfb2ef","items/8716677007687_1","jpg",1611855523,"image","upload","2021-01-28T17:38:43+00:00",1526224,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855523/items/8716677007687_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855523/items/8716677007687_1.jpg"
"a8cd0fbce3da78ea8448a9a8214378f3","items/650240029462_1","jpg",1611855523,"image","upload","2021-01-28T17:38:43+00:00",772224,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855523/items/650240029462_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855523/items/650240029462_1.jpg"
"0bed6980b6278caee5abd9d613cf1f09","items/8716677007694_2","jpg",1611855522,"image","upload","2021-01-28T17:38:42+00:00",1590062,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855522/items/8716677007694_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855522/items/8716677007694_2.jpg"
"48853f4a1d3ffa4b7085cc04a580f987","items/8716677007687_2","jpg",1611855522,"image","upload","2021-01-28T17:38:42+00:00",1588802,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855522/items/8716677007687_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855522/items/8716677007687_2.jpg"
"a9601497d6eef1b5a33dd1ea3d9b9d2d","items/650240029462_2","jpg",1611855522,"image","upload","2021-01-28T17:38:42+00:00",928184,2000,2000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855522/items/650240029462_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855522/items/650240029462_2.jpg"
"9b79e4e156c0200ee52930c055f3bc2a","items/8716677007700_2","jpg",1611855521,"image","upload","2021-01-28T17:38:41+00:00",1592617,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855521/items/8716677007700_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855521/items/8716677007700_2.jpg"
"4ff85ea4207bd51caf01a94ecc4e8c87","items/8716677007700_1","jpg",1611855520,"image","upload","2021-01-28T17:38:40+00:00",1412237,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855520/items/8716677007700_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855520/items/8716677007700_1.jpg"
"f16e091314f9ed0bac7d46f534586323","items/8716677007694_1","jpg",1611855520,"image","upload","2021-01-28T17:38:40+00:00",1468836,3000,3000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611855520/items/8716677007694_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611855520/items/8716677007694_1.jpg"
"34164e64c0a4ead59a4e34eaa9416687","items/7501165006430_2","jpg",1611813512,"image","upload","2021-01-28T05:58:32+00:00",20968,700,700,,"public","http://res.cloudinary.com/prixz/image/upload/v1611813512/items/7501165006430_2.jpg","https://res.cloudinary.com/prixz/image/upload/v1611813512/items/7501165006430_2.jpg"
"33207cb892167659ca91415bc400f7ab","items/7501092772354_0","jpg",1611813511,"image","upload","2021-01-28T05:58:31+00:00",91788,1000,1000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611813511/items/7501092772354_0.jpg","https://res.cloudinary.com/prixz/image/upload/v1611813511/items/7501092772354_0.jpg"
"125ee3c606bb7afb6e07a27ff2e45a08","items/7506358400484_0","jpg",1611813511,"image","upload","2021-01-28T05:58:31+00:00",218165,1200,1200,,"public","http://res.cloudinary.com/prixz/image/upload/v1611813511/items/7506358400484_0.jpg","https://res.cloudinary.com/prixz/image/upload/v1611813511/items/7506358400484_0.jpg"
"5d845387962d69ba2e1bd17b3dbd9a50","items/7502005435458_1","jpg",1611813510,"image","upload","2021-01-28T05:58:30+00:00",134179,1000,1000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611813510/items/7502005435458_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611813510/items/7502005435458_1.jpg"
"a0cf97205ca2387f955065bd324d079d","items/696859230332_5","jpg",1611607787,"image","upload","2021-01-25T20:49:47+00:00",13235,612,408,,"public","http://res.cloudinary.com/prixz/image/upload/v1611607787/items/696859230332_5.jpg","https://res.cloudinary.com/prixz/image/upload/v1611607787/items/696859230332_5.jpg"
"58351e23974a90348ac13c52fd371e50","items/7501287609632","jpg",1613447686,"image","upload","2021-01-22T11:25:32+00:00",267301,1893,2930,,"public","http://res.cloudinary.com/prixz/image/upload/v1613447686/items/7501287609632.jpg","https://res.cloudinary.com/prixz/image/upload/v1613447686/items/7501287609632.jpg"
"08d22ad13c2f1e21c01c9cb6f3e15d41","items/7501287618467","jpg",1613535752,"image","upload","2021-01-22T01:15:21+00:00",15624,429,581,,"public","http://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287618467.jpg","https://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287618467.jpg"
"94127c16d79455ae4a41e120b149c08e","items/7501287618450","jpg",1613535752,"image","upload","2021-01-21T21:40:54+00:00",15452,429,581,,"public","http://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287618450.jpg","https://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287618450.jpg"
"9e13a803f7d7459c2b08a51e64cbe3e4","items/7501287609618","jpg",1613447675,"image","upload","2021-01-21T21:40:26+00:00",242541,2030,3094,,"public","http://res.cloudinary.com/prixz/image/upload/v1613447675/items/7501287609618.jpg","https://res.cloudinary.com/prixz/image/upload/v1613447675/items/7501287609618.jpg"
"b303df986201aa712da59b737495e167","items/7501287609625","jpg",1613535752,"image","upload","2021-01-21T19:57:19+00:00",25687,401,623,,"public","http://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287609625.jpg","https://res.cloudinary.com/prixz/image/upload/v1613535752/items/7501287609625.jpg"
"3a7e81e27a9a699cf8eab4c694018561","items/7502005441732_1","jpg",1611245699,"image","upload","2021-01-21T16:14:59+00:00",61877,1000,1000,,"public","http://res.cloudinary.com/prixz/image/upload/v1611245699/items/7502005441732_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1611245699/items/7502005441732_1.jpg"
"fc2f110d87a7bc34db0040483168a9b7","items/650240029462_0","jpg",1610987345,"image","upload","2021-01-18T16:29:05+00:00",139725,1000,1000,,"public","http://res.cloudinary.com/prixz/image/upload/v1610987345/items/650240029462_0.jpg","https://res.cloudinary.com/prixz/image/upload/v1610987345/items/650240029462_0.jpg"
"cb13f054f0cc28bcc2bfc7d0abb3b018","items/696859241383_0","png",1610688121,"image","upload","2021-01-15T05:22:01+00:00",7454228,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688121/items/696859241383_0.png","https://res.cloudinary.com/prixz/image/upload/v1610688121/items/696859241383_0.png"
"ac2870b7e18ff540557a35803144a4f2","items/696859230332_3","jpg",1610688120,"image","upload","2021-01-15T05:22:00+00:00",6028565,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688120/items/696859230332_3.jpg","https://res.cloudinary.com/prixz/image/upload/v1610688120/items/696859230332_3.jpg"
"37cc551302551a230b7f537bb46a8932","items/696859241383_1","png",1610688119,"image","upload","2021-01-15T05:21:59+00:00",8091275,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688119/items/696859241383_1.png","https://res.cloudinary.com/prixz/image/upload/v1610688119/items/696859241383_1.png"
"a218da57b7d3a519756839ca770369db","items/696859241383_4","jpg",1610688118,"image","upload","2021-01-15T05:21:58+00:00",3001067,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688118/items/696859241383_4.jpg","https://res.cloudinary.com/prixz/image/upload/v1610688118/items/696859241383_4.jpg"
"93a66a686615b1079f75a2f9e0cd40db","items/696859241383_5","jpg",1610688117,"image","upload","2021-01-15T05:21:57+00:00",3113806,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688117/items/696859241383_5.jpg","https://res.cloudinary.com/prixz/image/upload/v1610688117/items/696859241383_5.jpg"
"3f68e8912bc89ae99bd337ebfc0fd1f8","items/696859230332_0","jpg",1610688117,"image","upload","2021-01-15T05:21:57+00:00",7954128,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688117/items/696859230332_0.jpg","https://res.cloudinary.com/prixz/image/upload/v1610688117/items/696859230332_0.jpg"
"5ad37f830a8bfb51daeab5819da64f2b","items/696859230332_1","jpg",1610688116,"image","upload","2021-01-15T05:21:56+00:00",7146782,5184,3456,,"public","http://res.cloudinary.com/prixz/image/upload/v1610688116/items/696859230332_1.jpg","https://res.cloudinary.com/prixz/image/upload/v1610688116/items/696859230332_1.jpg"
